College Code,College Name,Branch Code,Branch Name,Mock Cutoff,Mock Allotment Category,Round 1 Cutoff,Round 1 Allotment Category,Round 2 Cutoff,Round 2 Allotment Category,Round 3 Cutoff,Round 3 Allotment Category,Best Representative Cutoff,Best Representative Category,Chance Category
E095,"AMC Engineering College, Bannerghatta Road, Bangalore(AUTONOMOUS) 18KM,BANNERAGHATTA ROAD,KALKERE,BANGALORE-560083,BANGALORE URBAN",CE,COMPUTER ENGINEERING,107900,3AR,107900,3AR,187530,GM,210555,GM,210555,GM,Safe
E139,"Impact College of Engineering & Applied Sciences, Bangalore KODIGEHALLI,SAHAKARANAGAR SOUTH BANGALORE",CY,CY,90072,3AG,85411,GMR,159975,GMR,210629,GM,210629,GM,Safe
E015,"Dr.T.Thimmaiah Institute of Technology, KGF 00RGAUM POST,KOLAR GOLD FIELDS - 563 120",AM,AM,86032,3AG,90469,GMR,178417,GMR,210773,GMR,210773,GMR,Safe
E312,"NEW EBENEZER INSTITUTE OF TECHNOLOGY HENNUR BAGALUR MAIN ROAD, KOTHNUR POST,",IS,INFORMATION SCIENCE,160074,3AG,132736,GMR,217688,GM,210774,GM,210774,GM,Safe
E303,"GM University KARUR VILLAGE, KASABA HOBLI, DAVANGERE TALUK AND DISTRICT",BT,BIO-TECHNOLOGY,67912,3AR,67912,3AR,178830,3AG,210997,GM,210997,GM,Safe
E134,"Smt. Kamala & Sri Venkappa M.Agadi College of Engineering & Technology, Gadag SAVANUR ROAD, GULAGANJIKOPPA,LAXMESHWAR DIST: GADAG",CE,COMPUTER ENGINEERING,168320,GMR,181988,GMR,211038,GM,-,-,211038,GM,Safe
E202,"Sampoorna Group of Institutions, Channapatana, Ramanagara District BELEKERE, MALLUR HOBLI, CHANNAPATNA TALUK, RAMANAGAR,DISTRICT",AM,AM,124910,GMR,116238,GMR,255491,GM,211550,GM,211550,GM,Safe
E199,"AGM Rural Engineering College, Varur, Hubli NH-4, P.B. ROAD OPP VRL HEAD OFFICE VARUR.,DHARWAD",CD,COMMUNICATION DESIGN,160288,3AG,123813,3AG,183279,GMR,211557,GM,211557,GM,Safe
E057,"JSS Science and Technology University JSS TECHNICAL INSTITUTIONS CAMPUS, MANASAGANGOTHRI, MYSURU 570006",CE,COMPUTER ENGINEERING,92954,GMR,70858,GMR,137848,GMR,211864,GM,211864,GM,Safe
E081,"SRI SIDDHARTHA SCHOOL OF ENGINEERING, TUMKUR NH-4, KESARAMADU POST, KYATHASANDRA,TUMKUR",CE,COMPUTER ENGINEERING,159220,GMR,159220,GMR,232430,GM,211937,GM,211937,GM,Safe
E035,"Anjuman Institute of Technology & Management, Bhatkal ANJUMANABAD,BHATKAL,(U K DIST), PIN 581320",DS,DATA SCIENCES,147357,3AG,146435,3AG,233045,GM,211997,GM,211997,GM,Safe
E255,"GANDHI INSTITUTE OF TECHNOLOGY AND MANAGEMENT GITAM OFF CAMPUS BENGALURU NH 207, Nagadenehalli Doddaballapur taluk. Bengaluru-561203",ME,ME,212173,3AR,212173,3AR,212173,GM,212173,GM,212173,GM,Safe
E299,"Ghousia Institute of Technology for Women, Bangalore Hosur Road, DRC Post, Banglaore-29",EC,EC,115258,GMR,115464,GMR,212595,GM,-,-,212595,GM,Safe
E204,"Bangalore Technological Institute, Sarjapura Road, Bangalore SY NO.66/6,66/5,67/6,&67/5, KODATHI VILLAGE, VARTHOOR HOBLI,BANGALORE EAST TQ BANGALORE URBAN",IS,INFORMATION SCIENCE,87523,GMR,93258,GMR,160598,3AG,212890,GM,212890,GM,Safe
E035,"Anjuman Institute of Technology & Management, Bhatkal ANJUMANABAD,BHATKAL,(U K DIST), PIN 581320",EE,EE,171897,GMR,156045,GMR,212970,GM,212970,GM,212970,GM,Safe
E168,"Amrutha Institute of Engineering & Management Science (AIEMS), Ramanagar BIDADI INDUSTRIAL AREA, OFF MYSORE ROAD, NEAR TOYOTA KIRLOSKAR MOTORS, BMRDA REGION, BANGALORE",IS,INFORMATION SCIENCE,101378,GMR,89608,GMR,152479,GMR,213400,GM,213400,GM,Safe
E308,"CONSTITUENT COLLEGE OF VTU, CHINTAMANI CHIKABALLAPURA DIST CHIKBALLAPURA",EC,EC,107703,GMR,103971,GMR,173566,GMR,213423,GM,213423,GM,Safe
E184,"C Byre Gowda Institute of Technology, Thoradevandahalli Village, Kolar SRINIVASPURA ROAD, THORADEVANDAHALLI, KOLAR-563101",AM,AM,102124,GMR,109880,GMR,168728,GMR,213593,GM,213593,GM,Safe
E197,"Veerappa Nisty Engineering College, Shorapur, Yadigir POST:HASNAPUR, TQ:SHORAPUR, DIST: YADGIR",CE,COMPUTER ENGINEERING,201303,GM,213786,GM,-,-,-,-,213786,GM,Safe
E059,"P D A College of Engineering, Gulbarga(AUTONOMOUS) AIWAN-E-SHAHI AREA,STATION ROAD,GULBARGA-585102",EE,EE,118420,3AG,135713,3AG,214287,3AG,214287,3AG,214287,3AG,Safe
E152,"S D M Institute of Tech., Ujire, Dakshina Kannada UJIRE-574240 DAKSHINA KANNADA KARNATAKA",IS,INFORMATION SCIENCE,78519,3AG,78519,3AG,261000,GM,214311,GM,214311,GM,Safe
E202,"Sampoorna Group of Institutions, Channapatana, Ramanagara District BELEKERE, MALLUR HOBLI, CHANNAPATNA TALUK, RAMANAGAR,DISTRICT",CE,COMPUTER ENGINEERING,228242,GMR,214377,GMR,-,-,-,-,214377,GMR,Safe
E180,"Beary's Institute of Technology, Boliar Village,Bantwal Tq, Mangalore LANDS END, INNOLI,BOLIYAR VILLAGE,NEAR MANGALORE UNIVERSITY,MANGALORE-574 153",ME,ME,214427,3AG,214427,3AG,-,-,-,-,214427,3AG,Safe
E227,"Cauvery institute of Technology, Koppalu gate, Sundahally, Mandya SUNDAHALLI, SIDDAIAHNA KOPPALU GATE, YELIHUR POST, KOTHATHI HOBLI, MANDYA",ME,ME,231165,3AR,214505,3AR,-,-,-,-,214505,3AR,Safe
E018,"Kalpatharu Institute of Technology, Tiptur B.H.ROAD,HASSAN CIRCLE,TIPTUR-572202",CS,COMPUTER SCIENCE,76632,GMR,78636,GMR,96913,GMR,214559,3AG,214559,3AG,Safe
E302,"AMITY UNIVERSITY National Highway 648 (old 207), Devanahalli - Doddaballapur Road",EE,EE,112141,GMR,94611,3AG,162305,3AG,214671,GM,214671,GM,Safe
E309,"CONSTITUENT COLLEGE OF VTU, CHINTAMANI CHIKABALLAPURA DIST CHIKBALLAPURA",EE,EE,171406,3AG,165802,3AG,214785,GM,-,-,214785,GM,Safe
E256,"RAI TECHNOLOGICAL UNIVERSITY 11TH MILE GALLU, DODDABALLAPUR - NELAMANGALA ROAD, MALLOHALLI VILLAGE KADANUR, DODDABALLAPUR TALUK, BENGALURU",CS,COMPUTER SCIENCE,122937,GMR,110165,GMR,259316,GM,214991,GM,214991,GM,Safe
E186,"ACS College of Engineering, Mysore Road, Bangalore 207,KAMBIPURA, MYSORE ROAD, KENGERI HOBLI,BANGALORE - 560074.",IOT,COMPUTER SCIENCE AND ENGG(INTERNET OF THINGS),93498,3AR,85295,3AR,144457,3AR,215181,GM,215181,GM,Safe
E188,"Vijaya Vittala Institute of Technology, Doddagubbi, Hennur Bagalur Road, Bangalore #35/1, DODDA GUBBI POST, HENNUR-BAGALURU ROAD,BANGALORE",EC,EC,99825,GMR,99825,GMR,236736,GM,215871,GM,215871,GM,Safe
E130,"Shridevi Institute of Engineering & Technology, Tumkur MARELENAHALLY,SIRA ROAD ,TUMKUR",CE,COMPUTER ENGINEERING,255748,3AR,215892,3AR,-,-,-,-,215892,3AR,Safe
E167,"K L E S's K L E College of Engineering & Technology, Chikkodi, Belgaum Dist. BANANTIKODI ROAD CHIKODI,BELGAUM -591 201,",CS,COMPUTER SCIENCE,54154,3AG,51402,3AG,64826,3AG,216007,3AG,216007,3AG,Safe
E049,"B V V Sangha`s Basaveshwara Engineering College , Bagalkote (AUTONOMOUS) NIJALINGAPPA ROAD,BAGALKOT 587102",AU,AU,162383,GMR,152249,GMR,216242,GM,-,-,216242,GM,Safe
E144,"Srinivas Institute of Technology, Mangalore SRINIVAS CAMPUS",AU,AU,177194,GMR,208062,3AR,247897,GM,216242,GM,216242,GM,Safe
E093,"Basavakalyana Engineering College, Basavakalyana, Bidar District N.H.9 ,BASAVAKALYAN-585327,DIST. BIDAR",EC,EC,126832,GMR,132820,GMR,242985,GM,216428,GM,216428,GM,Safe
E264,"BASAV ENGINEERING SCHOOL OF TECHNOLOGY, VIJAYAPURA",CE,COMPUTER ENGINEERING,213074,GMR,216529,GMR,-,-,-,-,216529,GMR,Safe
E082,"J S S Academy of Technical Education, Bangalore JSSATE CAMPUS,UTTARAHALLI-KENGERI ROAD ,BANGALORE 560060",CE,COMPUTER ENGINEERING,98196,3AG,115839,GMR,219539,GMR,216611,GM,216611,GM,Safe
E043,"Gurunanak Dev Engineering College, Bidar MAILOOR ROAD,BIDAR 585403",CE,COMPUTER ENGINEERING,154390,GMR,192273,GMR,248519,GM,216817,GM,216817,GM,Safe
E036,"K L E Technological Univeristy, Belgaum Campus (Formerly KLE Dr M.S.Sheshagiri College of Engineering and Technology) UDYAMBAGH,BELGAUM",ME,ME,95175,3AG,120335,3AG,217558,3AG,217558,3AG,217558,3AG,Safe
E303,"GM University KARUR VILLAGE, KASABA HOBLI, DAVANGERE TALUK AND DISTRICT",CC,CC,110793,3AG,98125,GMR,147588,GMR,217616,GMR,217616,GMR,Safe
E090,"Sri Revana Siddeswara Institute of Technology, Bangalore CHOKKANAHALLI, CHIKKAJALA,BANGALORE NORTH - 562157",CS,COMPUTER SCIENCE,62385,3AG,62385,3AG,100525,3AG,217666,GM,217666,GM,Safe
E123,"Canara Engineering College Bantwal, BENJANAPADAVU,BANTWAL,PIN 574219,DAKSHINA KANNADA DIST,",IS,INFORMATION SCIENCE,70466,3AG,70466,3AG,242313,GM,217692,GM,217692,GM,Safe
E198,"Sharanbasava University (Exclusively for Women) (Formerly Goduati Engineering College For Women) SHARNBASVESHWARA INSTITUTIONS CAMPUS , KALABURAGI ( GULBARGA) -585103 , KARNATAKA",CE,COMPUTER ENGINEERING,212767,GMR,135284,GMR,254677,GM,218247,GM,218247,GM,Safe
E153,"S E A College of Engineering & Technology, Virgonagar, Bangalore EKTA NAGAR, BASAVANAPURA, VIRGO NAGAR POST, BANGALORE - 560 049.",CE,COMPUTER ENGINEERING,245859,3AR,201932,3AR,218547,GM,-,-,218547,GM,Safe
E186,"ACS College of Engineering, Mysore Road, Bangalore 207,KAMBIPURA, MYSORE ROAD, KENGERI HOBLI,BANGALORE - 560074.",AN,AN,77561,GMR,79791,GMR,103979,GMR,219076,GM,219076,GM,Safe
E086,"Sri Sairam College Of Engineering, Anekal, Bangalore SAI LEO NAGAR",IS,INFORMATION SCIENCE,83896,GMR,81377,GMR,114038,3AG,219118,GM,219118,GM,Safe
E017,"Sri Siddhartha Institute of Technology MARALUR ,TUMKUR",BM,BM,61316,GMR,73294,GMR,158170,GMR,219840,GM,219840,GM,Safe
E312,"NEW EBENEZER INSTITUTE OF TECHNOLOGY HENNUR BAGALUR MAIN ROAD, KOTHNUR POST,",CS,COMPUTER SCIENCE,156095,3AR,132501,3AR,181390,3AG,219870,GM,219870,GM,Safe
E198,"Sharanbasava University (Exclusively for Women) (Formerly Goduati Engineering College For Women) SHARNBASVESHWARA INSTITUTIONS CAMPUS , KALABURAGI ( GULBARGA) -585103 , KARNATAKA",CS,COMPUTER SCIENCE,86181,3AG,86181,3AG,219940,3AG,219940,3AG,219940,3AG,Safe
E259,"Sir M V School of Architecture,Hunasamaranahalli, Bangalore KRISHNADEVARAYANAGAR,HUNASAMARANAHALLI,VIA YELAHANKA,BANGALORE - 562 157",VL,VL,142814,GMR,-,-,239215,GM,220401,GM,220401,GM,Safe
E169,"Alva's Institute of Engineering & Technology, Moodabidre, D.K (AUTONOMOUS) SHOBHAVANA CAMPUS,MIJAR,MOODBIDRI - 574225,MANGALORE TALUK,DHAKSHINA KANNADA",IS,INFORMATION SCIENCE,76131,3AG,81007,3AG,116307,GMR,220528,GMR,220528,GMR,Safe
E177,"Rajeev Institute of Technology, Hassan PLOT 1-D(P-1), GROWTH CENTRE, INDUSTRIAL AREA, BANGALORE MANGALORE BYPASS ROAD",VL,VL,153327,GMR,144752,GMR,220653,GM,220653,GM,220653,GM,Safe
E014,"S J C Institute of Technology, Chickkaballapur(AUTONOMOUS) P B NO. 20, B B ROAD, CHICKBALLAPUR, CHICKBALLAPUR (DISTRICT)",ME,ME,95589,GMR,119043,GMR,159113,GMR,220712,GM,220712,GM,Safe
E193,Srinivas University SRINIVAS CAMPUS MUKKA MANGALURU,AM,AM,141766,3AR,120493,3AR,205983,3AG,221055,GM,221055,GM,Safe
E146,"Shreedevi Institute of Technology, Mangalore AIRPORT ROAD, KENJAR VILLAGE,MALAVOOR PANCHAYAT,DAKSHINA KANNADA",AD,AD,92826,GMR,92826,GMR,149091,GMR,221083,GM,221083,GM,Safe
E094,"Coorg Institute of Technology, Kunda, Ponnampet POST BOX NO.11,COORG",ME,ME,159276,3AR,236950,3AR,221511,GM,221511,GM,221511,GM,Safe
E311,"RATHINAM INSTITUTE OF TECHNOLOGY DODDAKAMMANAHALLY VILLAGE, BEGUR HOBLI,",AM,AM,136562,GMR,113313,GMR,249680,GM,221824,GM,221824,GM,Safe
E165,"Yenepoya Institute Of Technology, Mangalore VIDYANAGAR N.H 13THODAR MIJAR POST MOODBIDRI MANGALORE TQ",IS,INFORMATION SCIENCE,137213,3AR,119459,3AR,250717,GM,222133,GM,222133,GM,Safe
E032,"R.T.E. Soceity's Rural Engineering College, Hulkoti HULKOTI -582 205,GADAG",ME,ME,177379,GMR,222195,GMR,-,-,-,-,222195,GMR,Safe
E189,"NAVKIS COLLEGE OF ENGINEERING, KIADB Industrial Area,Thimmanahally, Hassan P.B.NO. 55, NH-48, KIADB INDUSTRIAL AREA, THIMMANAHALLY, HASSAN-573201",CE,COMPUTER ENGINEERING,162909,GMR,162909,GMR,222281,GM,222281,GM,222281,GM,Safe
E153,"S E A College of Engineering & Technology, Virgonagar, Bangalore EKTA NAGAR, BASAVANAPURA, VIRGO NAGAR POST, BANGALORE - 560 049.",ME,ME,159612,GMR,171693,GMR,222287,GM,-,-,222287,GM,Safe
E174,"Dr. Sri Sri Sri Shivakumara Mahaswamyji College of Engineering, Byranayakanahalli, Bangalore Rural BYARANAYAKANAHALLI,DODDABALE POST,NELAMANGALA TALUK,BANGALORE RURAL DISTRICT",EE,EE,159685,3AR,138839,3AR,222296,GM,222296,GM,222296,GM,Safe
E094,"Coorg Institute of Technology, Kunda, Ponnampet POST BOX NO.11,COORG",CS,COMPUTER SCIENCE,90962,GMR,90290,GMR,153512,GMR,222478,GM,222478,GM,Safe
E150,"P E S Institute of Technology & Management, Shimoga GUDDADAARAKERE, KOTEGANGOORSAGAR ROAD,SHIMOGA",EC,EC,92723,3AR,81862,3AR,122614,3AR,222523,3AG,222523,3AG,Safe
E313,"HARSHA INSTITUTE OF TECHNOLOGY VARADANAYAKANA HALLY VILLAGE, NELAMANGALA TALUK,",CY,CY,150239,GMR,114222,3AG,222532,GM,222532,GM,222532,GM,Safe
E083,"H.K.B.K.College of Engineering, Bangalore # 22/1, NAGAWARA, BANGALORE-560045",IS,INFORMATION SCIENCE,78157,3AR,68534,3AR,93450,3AR,222607,3AR,222607,3AR,Safe
E083,"H.K.B.K.College of Engineering, Bangalore # 22/1, NAGAWARA, BANGALORE-560045",EC,EC,76072,GMR,76034,GMR,100602,GMR,223135,GM,223135,GM,Safe
E038,"BLDEA's VP. Dr.P.G. Hallakatti College of Engineering & Technology, Bijapur ASHRAM ROAD,BIJAPUR - 586103",EC,EC,59661,GMR,53975,GMR,97721,3AG,223168,3AG,223168,3AG,Safe
E132,"Secab Institute of Engineering & Technology, Bijapur 424, NAURASPUR, BAGALKOT ROAD, HUDCO CROSS,BIJAPUR-586101",ME,ME,178113,GMR,223168,3AG,-,-,-,-,223168,3AG,Safe
E220,"ALLIANCE University Central Campus, Chikkahadage Cross Chandapura-Anekal, Main Road, Bengaluru, Karnataka 562106",AR2,AR2,85563,GMR,95801,GMR,156913,GMR,223365,GMR,223365,GMR,Safe
E101,"Channabasaveshwara Institute of Technology, Gubbi Herur, Tumkur NH 206 (BH ROAD), GUBBI, TUMKUR. KARNATAKA",ME,ME,153276,3AG,173983,3AG,240452,GM,223438,GM,223438,GM,Safe
E203,"K S School of Engineering & Management, Mallasandra, Bangalore #15/1, MALLASANDRA, OFF KANAKAPURA ROAD, BANGALORE - 560062",CE,COMPUTER ENGINEERING,253090,GMR,199507,GMR,249803,GM,223444,GM,223444,GM,Safe
E129,"St.Joseph Engineering College, Mangalore(AUTONOMOUS) MANGALORE",EE,EE,62868,GMR,65543,GMR,142421,GMR,223550,GM,223550,GM,Safe
E255,"GANDHI INSTITUTE OF TECHNOLOGY AND MANAGEMENT GITAM OFF CAMPUS BENGALURU NH 207, Nagadenehalli Doddaballapur taluk. Bengaluru-561203",CE,COMPUTER ENGINEERING,117239,GMR,127687,3AG,248108,GM,223703,GM,223703,GM,Safe
E094,"Coorg Institute of Technology, Kunda, Ponnampet POST BOX NO.11,COORG",CY,CY,116072,GMR,117237,GMR,231971,3AG,223773,GM,223773,GM,Safe
E303,"GM University KARUR VILLAGE, KASABA HOBLI, DAVANGERE TALUK AND DISTRICT",RA,RA,109765,GMR,109765,GMR,149949,GMR,224086,GM,224086,GM,Safe
E254,"A J Institute Of Engineering And Technology.Kottar chowki Boloor Village Mangalore KOTTARA CHOWKI BOLOOR VILLAGE,DAKSHINA KANNADA",IOTCS,IOTCS,117014,3AG,117014,3AG,224230,GM,224230,GM,224230,GM,Safe
E112,"Sri Krishna Institute of Technology, Bangalore NO. 29, HESARAGHATTA MAIN ROAD,CHIMNEY HILLS, CHIKKABANAVARA POST,BANGALORE - 560090",EC,EC,93984,GMR,87149,GMR,126668,GMR,224299,GMR,224299,GMR,Safe
E029,"Maratha Mandal Engineering College, Belgaum RS. NO.104, HALBHAVI VILLAGE, POST: NEW VANTMURI, VIA KAKATI, TALUKA & DIST. BELGAUM-591113",EC,EC,94908,3AG,92010,3AG,222466,3AG,224409,GM,224409,GM,Safe
E087,"Vivekananada Institute of Technology, Kengeri, Bangalore GUDIMAVU VILLAGE ,KENGERI(HOBLI)NEAR KUMBALAGODU,BANGALORE",ME,ME,124843,GMR,131142,GMR,224436,GM,-,-,224436,GM,Safe
E055,"P A College of Engineering, Kairangal, Bantwala Tq,. Mangalore NADUPADAV, NEAR MANGALORE UNIVERSITY,MONTEPADAV POST, KAIRANGALA VILLAGE,BANTWAL-MANGALORE",IOTCS,IOTCS,115318,3AG,106056,3AG,195106,GMR,224445,GM,224445,GM,Safe
E111,"Sri Venkateshwara College of Engineering, Bangalore VIDYANAGAR, BENGALURU INTERNATIONAL AIRPORT ROAD,BETTAHALASUR POST,BENGALURU NORTH,BENGALURU - 562 157",EC,EC,82268,GMR,72889,GMR,112943,GMR,224668,GMR,224668,GMR,Safe
E129,"St.Joseph Engineering College, Mangalore(AUTONOMOUS) MANGALORE",CE,COMPUTER ENGINEERING,174617,3AG,172986,3AG,224711,GM,224711,GM,224711,GM,Safe
E176,"Navodaya Institute of Technology, Raichur(AUTONOMOUS) NAVODAYA NAGAR, MANATRALAYAM ROAD, RAICHUR",CE,COMPUTER ENGINEERING,211483,GMR,203177,3AG,251893,GM,224809,GM,224809,GM,Safe
E142,"Adhichunchanagiri University (Formerly B G S Institute of Technology) B.G.NAGARA ,NAGAMANGALA TALUK,MANDYA DISTRICT -571448",EC,EC,86597,GMR,79024,GMR,126124,GMR,224878,GM,224878,GM,Safe
E288,"Garden City University 16th KM, Old Madras Road (Near K R Puram), Bangalore, Karnataka, 560049.",RI,RI,126937,3AR,118252,3AR,226859,3AG,224889,GM,224889,GM,Safe
E029,"Maratha Mandal Engineering College, Belgaum RS. NO.104, HALBHAVI VILLAGE, POST: NEW VANTMURI, VIA KAKATI, TALUKA & DIST. BELGAUM-591113",CS,COMPUTER SCIENCE,87089,3AG,87089,3AG,167620,3AG,224954,GM,224954,GM,Safe
E283,"University of Mysuru B.N.BAHADUR INSTITUTE OF MANAGEMENT SCIENCES, (DOS IN BUSSINESS ADMINISTRATION)UNIVERSITY OF MYSORE, MANASAGANGOTRI,HUNSUR ROAD,MYSORE.",CD,COMMUNICATION DESIGN,91734,GMR,87769,GMR,131951,GMR,225014,GM,225014,GM,Safe
E106,"East West Institute Of Technology,Bangalore(AUTONOMOUS) SY. NO.63, OFF MAGADI MAIN ROAD, VISHWANEEDAM POST,BANGALORE",ME,ME,137017,GMR,120277,GMR,225056,GM,225056,GM,225056,GM,Safe
E188,"Vijaya Vittala Institute of Technology, Doddagubbi, Hennur Bagalur Road, Bangalore #35/1, DODDA GUBBI POST, HENNUR-BAGALURU ROAD,BANGALORE",DS,DATA SCIENCES,113843,GMR,103451,GMR,170177,3AG,225107,GM,225107,GM,Safe
E062,"Bapuji Institute of Engineering & Technology, Davangere (AUTONOMOUS) BAPUJI INSTITUTE OF ENGINEERING & TECHNOLOGY,P.B. NO.325,SHAMANUR ROAD,DAVANGERE-577 004",TT,TEXTILES TECHNOLOGY,140477,GMR,152443,GMR,225173,GM,225173,GM,225173,GM,Safe
E034,"SDM College of Engineering, Dharwad (AUTONOMOUS) DHAVALAGIRI,KALGHATGI ROAD,DHARWAD",CE,COMPUTER ENGINEERING,98419,3AG,102008,GMR,225434,3AG,225434,3AG,225434,3AG,Safe
E159,"Karavali Institute of Technology, Neermarga, Mangalore PADU POST, VIA PEDUMALE,NEERUMARGA,MANGALORE -575029",DS,DATA SCIENCES,130802,3AG,121113,3AG,225488,GM,225488,GM,225488,GM,Safe
E033,"Sri Taralabalu Jagadguru Institute of Technology, Ranebennur P B ROAD (NH4),RANEBENNUR-581 115,HAVERI DISTRICT",ME,ME,225581,GMR,225558,GMR,-,-,-,-,225558,GMR,Safe
E087,"Vivekananada Institute of Technology, Kengeri, Bangalore GUDIMAVU VILLAGE ,KENGERI(HOBLI)NEAR KUMBALAGODU,BANGALORE",EC,EC,81880,GMR,82314,GMR,160266,GMR,225836,GM,225836,GM,Safe
E205,"ATME College of Engineering, Mysore SY.NO.1002, HAROHALLI (MELLAHALLI),MYSORE",ME,ME,150914,GMR,121098,3AG,246454,GM,225937,GM,225937,GM,Safe
E093,"Basavakalyana Engineering College, Basavakalyana, Bidar District N.H.9 ,BASAVAKALYAN-585327,DIST. BIDAR",IOTCS,IOTCS,139744,3AG,117933,3AG,257229,GM,225962,GM,225962,GM,Safe
E086,"Sri Sairam College Of Engineering, Anekal, Bangalore SAI LEO NAGAR",IOTCS,IOTCS,80578,GMR,77558,3AG,113621,GMR,226178,GMR,226178,GMR,Safe
E113,"Sambhram Institute of Technology, Bangalore AMBABHAVANI TEMPLE ROAD,M.S.PALYA, JALAHALLI EAST,VIDYARANYAPURA POST,BANGALORE",ME,ME,197444,GMR,163787,GMR,226243,GM,-,-,226243,GM,Safe
E297,"ADITYA COLLEGE OF ENGINEERING AND TECHNOLOGY SURVEY NO 2/8 2/9 AND 2/2, KAMAKSHIPURA, SONNENAHALLI PANCHAYATH, HESARAGHATTA HOBLI, YELAHANKA",IS,INFORMATION SCIENCE,103451,GMR,92523,GMR,246748,GM,226352,GM,226352,GM,Safe
E033,"Sri Taralabalu Jagadguru Institute of Technology, Ranebennur P B ROAD (NH4),RANEBENNUR-581 115,HAVERI DISTRICT",CE,COMPUTER ENGINEERING,225434,3AG,196369,3AG,226414,GM,-,-,226414,GM,Safe
E043,"Gurunanak Dev Engineering College, Bidar MAILOOR ROAD,BIDAR 585403",IS,INFORMATION SCIENCE,142020,3AR,159542,3AR,102938,GM,226446,GM,226446,GM,Safe
E065,"Jawaharlal Nehru New College of Engineering, Shimoga P.B. NO. 128,NAVULE, SHIMOGA",ME,ME,134816,GMR,137299,3AG,226667,GM,226667,GM,226667,GM,Safe
E197,"Veerappa Nisty Engineering College, Shorapur, Yadigir POST:HASNAPUR, TQ:SHORAPUR, DIST: YADGIR",EE,EE,124147,GM,146651,GM,226714,GM,-,-,226714,GM,Safe
E041,"P D A College of Engineering, Gulbarga(AUTONOMOUS) AIWAN-E-SHAHI AREA,STATION ROAD,GULBARGA-585102",EE,EE,151759,3AR,125577,3AR,227044,3AR,227044,3AR,227044,3AR,Safe
E191,"Akshaya Institute of Technology, Lingapura, Tumkur Dist. LINGAPURA",IS,INFORMATION SCIENCE,114543,3AG,109944,GMR,247975,GM,227163,GM,227163,GM,Safe
E312,"NEW EBENEZER INSTITUTE OF TECHNOLOGY HENNUR BAGALUR MAIN ROAD, KOTHNUR POST,",AM,AM,136834,GMR,123527,GMR,255979,GM,227357,GM,227357,GM,Safe
E107,"B N M Institute of Technology, Bangalore (AUTONOMOUS) 12TH MAIN, 27TH CROSS, BSK SECOND STAGE",ME,ME,91023,GMR,95204,GMR,150651,GMR,227374,GMR,227374,GMR,Safe
E119,"K C T Engineering College, Gulbarga KCT CAMPUS",EC,EC,97876,GM,96268,GM,262151,GM,227631,GM,227631,GM,Safe
E203,"K S School of Engineering & Management, Mallasandra, Bangalore #15/1, MALLASANDRA, OFF KANAKAPURA ROAD, BANGALORE - 560062",ME,ME,255379,GMR,172604,GMR,227758,GM,-,-,227758,GM,Safe
E065,"Jawaharlal Nehru New College of Engineering, Shimoga P.B. NO. 128,NAVULE, SHIMOGA",ET,ET,102901,GMR,91102,3AG,226602,GMR,227789,GM,227789,GM,Safe
E120,"Jnanavikasa Institute of Technology, Bidadi,Ramanagar VIDYA SOUDHA, 32ND K.M.BANGALORE - MYSORE HIGH WAY,",IS,INFORMATION SCIENCE,110529,GMR,98058,GMR,258403,GM,228494,GM,228494,GM,Safe
E168,"Amrutha Institute of Engineering & Management Science (AIEMS), Ramanagar BIDADI INDUSTRIAL AREA, OFF MYSORE ROAD, NEAR TOYOTA KIRLOSKAR MOTORS, BMRDA REGION, BANGALORE",CS,COMPUTER SCIENCE,86876,GMR,86876,GMR,113767,GMR,228555,GM,228555,GM,Safe
E044,"Bheemanna Khandre Institute of Technology, Bhalki BHALKI-HUMNABAD ROAD,BHALKI- 585328,DIST. BIDAR",ME,ME,140541,GM,173883,GM,244768,GM,228595,GM,228595,GM,Safe
E070,"Bahubali College of Engineering, Shravanabelagola, Hassan GOMMATANAGARA,SHRAVANABELAGOLA - 573135 HASSAN",IS,INFORMATION SCIENCE,115589,GMR,104623,GMR,258692,GM,229350,GM,229350,GM,Safe
E173,"Sai Vidya Institute of Technology, Rajanakunte, Bangalore RAJANUKUNTE,DODDBALLAPURA ROAD ,VIA: YELAHANKA,BANGALORE",CE,COMPUTER ENGINEERING,186812,GMR,146329,GMR,229728,GM,229728,GM,229728,GM,Safe
E237,"PRESIDENCY University ITGALPURA, RAJANUKUNTE, YELAHANKA, BENGALURU - 560 064",CE,COMPUTER ENGINEERING,103986,GMR,103986,GMR,174687,GMR,229800,GM,229800,GM,Safe
E070,"Bahubali College of Engineering, Shravanabelagola, Hassan GOMMATANAGARA,SHRAVANABELAGOLA - 573135 HASSAN",EC,EC,109758,GMR,105199,GMR,228562,GMR,229925,GM,229925,GM,Safe
E066,"University B.D.T. college of Engineering, (H.GOV),Davangere",ME,ME,144606,3AG,156259,3AG,256929,GM,230118,GM,230118,GM,Safe
E204,"Bangalore Technological Institute, Sarjapura Road, Bangalore SY NO.66/6,66/5,67/6,&67/5, KODATHI VILLAGE, VARTHOOR HOBLI,BANGALORE EAST TQ BANGALORE URBAN",RI,RI,102122,3AG,104158,GMR,173069,GMR,230186,GM,230186,GM,Safe
